ID,CONSOLE,YEAR,CATEGORY,PUBLISHER,RATING,CRITICS_POINTS,USER_POINTS,SalesInMillions
2107,wii,2011,sports,Take-Two Interactive,E,12.2,0.45,2.5122632568166914
685,ps2,2006,role-playing,Capcom,T,2.066666666666667,1.95,1.2265444053132364
3105,ps2,2005,shooter,Tdk Mediactive,T,3.6,1.0625,0.4020364937315374
4209,ps2,2006,action,Activision,T,1.4230769230769231,0.1462962962962963,1.490452127140241
197,psv,2013,action,Ubisoft,M,0.9859154929577465,0.022570532915360503,0.3745438019669499
204,ps3,2014,action,Ubisoft,M,2.051282051282051,0.012096774193548387,6.610879331767404
3233,ps2,2004,racing,Play It,T,7.0,0.8800000000000001,3.528566550037441
1210,gc,2005,racing,Electronic Arts,E,10.285714285714286,1.95,1.398353200733104
4059,x360,2008,shooter,Ubisoft,T,1.1538461538461537,0.037209302325581395,3.2750043436288223
3491,ps3,2008,action,Activision,T,1.5227272727272727,0.2323529411764706,3.1154609097505848
330,gc,2006,action,Electronic Arts,E,9.4,0.8400000000000001,3.110738363641551
1961,ps4,2015,action,Nordic Games,E10+,2.8181818181818183,0.5818181818181819,1.089169383720063
4043,x360,2017,shooter,Electronic Arts,M,3.9523809523809526,0.01577540106951872,3.600270500094787
2587,x360,2007,racing,Electronic Arts,E10+,1.7142857142857142,0.09102564102564102,4.716872613034963
4100,ps,2004,sports,Activision,E,8.7,0.22432432432432434,0.3056430506042642
2615,x,2003,sports,Midway Games,E,5.071428571428571,0.825,2.3998752349426775
3112,psp,2010,misc,Mtv Games,T,1.58,0.27741935483870966,0.7098380385250266
2734,ps2,2002,role-playing,Activision,T,3.6,0.725,1.8831165511320846
2475,ps3,2009,fighting,Namco Bandai Games,T,2.34375,0.09052631578947368,2.578449725310806
1896,ps2,2005,role-playing,Sony Computer Entertainment,E,1.8478260869565217,0.014426229508196723,9.211467483726125
87,ps3,2010,shooter,Sega,M,1.1403508771929824,0.04319526627218935,2.705723833923958
1805,ps2,2005,racing,Sony Computer Entertainment,T,1.6521739130434783,0.12222222222222222,2.649474152088201
3040,ps3,2011,action,Capcom,M,1.105263157894737,0.011177347242921014,5.885236289023321
1705,3ds,2013,role-playing,Rising Star Games,E10+,3.357142857142857,0.25,0.240921035384013
3594,ds,2007,strategy,Konami Digital Entertainment,E10+,2.8,1.16,0.6521566500089538
905,x360,2008,misc,Disney Interactive Studios,E,5.3,0.8666666666666667,2.2583692858926545
1982,ps3,2011,action,Activision,E10+,2.138888888888889,0.25666666666666665,1.1892272626094602
2127,gc,2005,misc,Nintendo,E,2.6923076923076925,0.09868421052631579,2.8795708273528398
274,gc,2003,adventure,Ubisoft,T,4.117647058823529,0.3625,3.1338224737436513
2285,psp,2006,misc,Midway Games,M,2.625,0.975,0.377733709510753
4184,pc,2012,role-playing,Southpeak Games,M,2.4516129032258065,0.020569620253164556,0.81828333724092
2769,3ds,2015,role-playing,Nintendo,E,1.0869565217391304,0.014545454545454544,0.8341910080497805
1971,xone,2015,action,Warner Bros. Interactive Entertainment,E10+,2.96,0.19722222222222222,2.120724264416445
603,pc,2012,strategy,Atari,T,2.392857142857143,0.725,2.2783264895103907
243,ps3,2010,racing,Thq,E,2.9047619047619047,0.45454545454545453,0.6311980575840322
692,3ds,2014,platform,Sega,E10+,2.21875,0.4625,2.4423752906776692
4098,ps,2000,sports,Activision,T,5.157894736842105,0.02558139534883721,4.441184891567604
868,ps4,2019,role-playing,Namco Bandai Games,T,1.6666666666666667,0.02910958904109589,1.9018794908040997
2699,ps2,2008,role-playing,Square Enix,T,1.6938775510204083,0.14333333333333334,2.9376338275578755
1804,ps2,2004,platform,Sony Computer Entertainment,T,1.851063829787234,0.03402489626556016,4.8310411281761585
2188,ps,2002,shooter,Electronic Arts,T,5.375,0.2,0.16404235043487414
3774,x,2004,action,Atari,T,1.4583333333333333,0.2,1.0673358429534878
2276,psp,2008,racing,Take-Two Interactive,E10+,2.176470588235294,0.2709677419354839,6.482840611409304
2755,gc,2004,misc,Sony Computer Entertainment,E,5.4,1.05,0.8219206956032707
3436,ps2,2005,misc,Sega,E,3.4761904761904763,0.2866666666666667,5.868987429581504
4479,ps3,2016,action,Tecmo Koei,M,0.9347826086956522,0.05357142857142857,2.672826077606294
3922,ps2,2004,shooter,Electronic Arts,T,2.9130434782608696,0.4764705882352941,2.184902933893632
1791,ps3,2012,action,Sega,T,1.4642857142857142,0.14444444444444446,1.703048808158713
468,ds,2012,action,Ubisoft,T,1.4473684210526316,0.5769230769230769,1.0960656745492026
882,pc,2017,racing,Codemasters,E,2.606060606060606,0.03,0.5249121401321722
3617,ps2,2005,sports,Activision,T,2.8181818181818183,0.79,3.6406499231364036
1515,x360,2014,shooter,Activision,T,1.2857142857142858,0.0625,1.0214122222572741
3262,x,2008,platform,Sega,E10+,2.0416666666666665,0.14594594594594595,2.709094281441221
2235,ps4,2015,action,Konami Digital Entertainment,M,1.0813953488372092,0.002056684223727113,5.276173335488442
3469,ps,2001,shooter,Talonsoft,T,12.0,0.4125,1.2216591667467949
1214,x360,2014,racing,Codemasters,E,2.0,0.12321428571428572,1.5974141784747948
1714,ps2,2003,sports,Sony Computer Entertainment,E,2.8333333333333335,0.55625,5.127573128656168
2159,wii,2012,role-playing,Activision,T,6.25,0.325,0.5889165922056585
405,x360,2014,shooter,Take-Two Interactive,M,4.625,0.03975155279503106,1.0011027595071296
591,pc,2016,strategy,Gaslamp Games,RP,7.25,0.76,0.38121842262970157
390,gba,2004,role-playing,Konami Digital Entertainment,E,2.6774193548387095,0.6,2.035676720749068
1548,ps2,2006,role-playing,Square Enix,T,2.026315789473684,0.15660377358490568,3.003756130060753
2025,gc,2004,platform,Warner Bros. Interactive Entertainment,E,10.666666666666666,1.25,0.9430005897132221
1608,x360,2008,shooter,Activision,M,1.4150943396226414,0.13157894736842105,1.133627732648571
2503,ps3,2012,sports,Take-Two Interactive,E,2.7666666666666666,0.19999999999999998,1.484930793375713
928,psp,2008,fighting,Square Enix,T,1.2950819672131149,0.05755395683453238,2.945807838681078
1081,x360,2012,action,Tecmo Koei,T,2.6363636363636362,0.17391304347826086,0.06372495259878841
2423,ds,2010,adventure,Midway Games,E,1.72,0.5833333333333334,1.1028623532488557
3028,wii,2012,shooter,Ubisoft,T,1.095890410958904,0.04748603351955307,2.152626875296774
3402,ds,2008,strategy,Ignition Entertainment,T,2.526315789473684,0.7571428571428571,0.780814589891327
2958,x,2003,racing,Microsoft Game Studios,T,3.3333333333333335,0.5399999999999999,1.6959105891828108
1644,ps2,2006,action,Electronic Arts,E,2.413793103448276,0.2838709677419355,3.6609855380714924
2384,ps3,2008,racing,Sony Computer Entertainment,T,1.3015873015873016,0.025078369905956112,0.49242697858246876
348,ps4,2017,action,Tecmo Koei,T,1.7575757575757576,0.30952380952380953,1.4576563234069821
1120,ps2,2003,misc,Empire Interactive,E,13.8,0.86,1.2738498131180434
2963,ps2,2005,racing,Namco Bandai Games,T,1.8857142857142857,1.24,1.2637370191782757
499,ps3,2009,shooter,Activision,M,1.8888888888888888,0.018536585365853658,6.602892664668359
1951,ps2,2006,action,Eidos Interactive,T,1.4054054054054055,0.05794392523364486,2.400483421386289
2503,x360,2009,sports,Take-Two Interactive,E,1.7826086956521738,0.22352941176470587,2.92403895673168
4456,gc,2005,role-playing,Activision,T,2.411764705882353,0.23846153846153847,0.3504053142244298
1387,wii,2012,misc,Nintendo,E,1.619047619047619,0.3125,2.6032770137756835
2789,ps3,2013,fighting,Atlus,T,1.8297872340425532,0.042777777777777776,1.764034947094737
3962,pc,2004,simulation,Electronic Arts,T,15.333333333333334,0.10649350649350649,0.47698839284642397
4229,pc,2008,shooter,Midway Games,M,2.024390243902439,0.015209125475285171,2.8201040181474823
970,x360,2012,role-playing,Electronic Arts,M,1.2647058823529411,0.010881542699724519,1.6325455704174763
1646,ps2,2003,sports,Electronic Arts,E,3.238095238095238,0.24444444444444444,1.6357404158115778
1877,ps4,2019,shooter,Tripwire Interactive,M,1.853658536585366,0.1253968253968254,2.589216004797151
262,x,2006,action,Electronic Arts,T,1.1607142857142858,0.33809523809523806,1.0290928265223631
285,ps4,2016,shooter,Electronic Arts,M,2.696969696969697,0.009375,6.484240134687885
1,ps2,2003,role-playing,Atari,T,3.1666666666666665,0.10987654320987655,0.14111181527681382
22,3ds,2015,role-playing,Sega,T,2.586206896551724,0.2157894736842105,1.1204066475072927
4074,ps3,2009,shooter,Ubisoft,M,2.53125,0.08494623655913978,0.9396029364847746
3377,xone,2016,action,Activision,E10+,5.066666666666666,0.3235294117647059,2.341389251472247
4066,pc,2012,action,Ubisoft,T,3.0434782608695654,0.0584,0.5120812931191848
3666,3ds,2014,action,Sega,E,0.9649122807017544,0.1774193548387097,3.1474634151975556
1578,pc,2006,role-playing,Ncsoft,T,1.679245283018868,0.018461538461538463,1.3382909107877352
332,x360,2007,shooter,Take-Two Interactive,M,1.0909090909090908,0.003945035460992908,4.675173265603656
2300,ps2,2011,sports,Sony Computer Entertainment,E,11.285714285714286,0.625,2.071120488108088
2643,ps2,2004,sports,Electronic Arts,E,4.473684210526316,0.14339622641509434,2.086105257116508
596,ds,2009,adventure,Game Factory,E,4.636363636363637,1.575,2.4505051277756964
4104,ps2,2009,sports,Activision,T,10.833333333333334,0.388235294117647,3.2309408391633267
967,ds,2007,fighting,505 Games,E10+,3.0869565217391304,1.875,2.5563855579969137
2326,ps3,2010,racing,Sony Computer Entertainment,E,0.9647058823529412,0.041584158415841586,0.2607904280146476
23,pc,2012,action,Activision,M,6.333333333333333,0.01620253164556962,3.0976378758821403
2407,x360,2017,racing,Nordic Games,E,4.8,0.34285714285714286,0.6235522853543134
1666,psv,2017,misc,Sega,T,16.6,0.3333333333333333,2.4272345701803775
3814,xone,2015,racing,Ubisoft,T,3.5555555555555554,0.03333333333333333,2.316105534160511
4031,ps3,2012,role-playing,Nippon Ichi Software,T,1.05,0.0641025641025641,2.123441281514245
2086,ps3,2011,action,Take-Two Interactive,M,1.2295081967213115,0.025752508361204015,0.4321726589935595
3373,x360,2012,action,Activision,E10+,2.2857142857142856,0.1692307692307692,0.786079830710924
1597,pc,2007,misc,Aspyr,T,5.266666666666667,0.11428571428571428,1.471035160395885
3733,ps3,2011,role-playing,Namco Bandai Games,T,1.2,0.01752136752136752,3.3824717882024533
4306,wii,2008,puzzle,Nintendo,E10+,1.360655737704918,0.04111111111111111,3.0650183161280395
124,3ds,2015,simulation,Nintendo,E,1.2571428571428571,0.013853503184713374,8.62714831094678
3134,ps2,2006,strategy,Tecmo Koei,E,4.352941176470588,0.89,1.9685114362829848
330,ps2,2006,action,Electronic Arts,E,7.285714285714286,0.225,0.1897249167691667
1240,gc,2005,action,Activision,T,1.90625,0.6666666666666666,1.0850716265982014
3360,x360,2010,shooter,Activision,M,1.0857142857142856,0.045294117647058825,2.7107626711514445
3081,pc,2012,role-playing,Trion Worlds,T,1.423728813559322,0.01298932384341637,1.458663258283778
1287,psv,2014,action,Electronic Arts,E,6.333333333333333,0.046067415730337076,2.09359115852307
2122,wiiu,2016,racing,Nintendo,E,1.0731707317073171,0.005662725575606721,8.695561264075334
4334,ps3,2013,role-playing,Sony Computer Entertainment,T,1.3333333333333333,0.11076923076923077,2.0112470795164206
326,ps2,2008,racing,Xplosiv,M,1.9615384615384615,0.23333333333333334,2.931063993502068
4305,ds,2012,misc,Nintendo,E,1.5471698113207548,0.22307692307692306,2.945094350699091
2335,3ds,2014,role-playing,Nintendo,T,1.075,0.024999999999999998,4.392001095309856
1775,x360,2008,role-playing,Square Enix,T,1.1333333333333333,0.04430379746835443,3.5824195390243325
2758,gc,2003,action,Nintendo,E,4.111111111111111,0.4368421052631579,1.0714035083179738
4145,pc,2018,action,Activision,T,8.222222222222221,0.1357142857142857,1.6899890292831667
2162,pc,2012,role-playing,Electronic Arts,M,3.869565217391304,0.0009249915909855364,0.45623221768642774
3854,gc,2008,action,Vivendi Games,T,2.8,0.5666666666666667,0.36647416491310925
3991,pc,2011,adventure,Deep Silver,E,1.7073170731707317,0.09870129870129869,3.0686714605892833
2385,ds,2005,puzzle,Nintendo,E,2.0,0.9888888888888889,0.971151556642875
3150,xone,2016,sports,Bigben Interactive,E,5.0,0.10333333333333333,1.2850079895083342
1111,gba,2002,platform,Vivendi Games,E,4.5,0.9500000000000001,0.24540996303906756
2043,ps2,2005,misc,Pacific Century Cyber Works,T,3.2857142857142856,0.7636363636363637,0.2456349444529431
2450,ds,2011,fighting,Takara Tomy,T,4.583333333333333,0.5181818181818182,1.2117432956959528
1917,gba,2005,platform,Nintendo,E,3.375,0.16181818181818183,2.461862066246226
651,psp,2014,adventure,5P,M,2.9130434782608696,0.16399999999999998,2.7271597267180336
2583,x360,2012,racing,Electronic Arts,T,1.537037037037037,0.06222222222222223,1.742613393711713
1828,ps3,2013,adventure,Sony Computer Entertainment Europe,E,1.1794871794871795,0.00634920634920635,0.7343416614430133
4195,x360,2010,fighting,Thq,T,1.2,0.08375,1.2517522003182922
1393,x360,2012,racing,Microsoft Game Studios,E,1.0222222222222221,0.015503875968992248,3.821531031782472
3150,ps4,2017,sports,Bigben Interactive,E,3.8,0.052307692307692305,1.9898348635167769
2487,wii,2012,racing,Electronic Arts,E,5.833333333333333,0.8999999999999999,0.9061878231919027
699,ps3,2010,adventure,Ubisoft,M,7.8,0.43076923076923074,0.764169834049333
1638,gc,2003,action,Electronic Arts,E,5.5,0.3074074074074074,0.8923737313841531
168,ps3,2011,simulation,Ubisoft,T,2.8181818181818183,0.24516129032258063,0.3412431924005856
1752,pc,2006,simulation,Ubisoft,T,9.555555555555555,0.0765217391304348,0.06894307136701913
661,ps,2001,platform,Sony Computer Entertainment,E,7.583333333333333,0.02027334851936219,6.566529554429348
1873,3ds,2013,action,Nintendo,E10+,1.1066666666666667,0.01786447638603696,0.2802062447217859
467,ps,2001,platform,Activision,E,5.4,1.08,3.2985130857554132
4200,wii,2011,misc,Disney Interactive Studios,E10+,3.4705882352941178,1.375,1.8270168209828568
2533,ps4,2018,sports,Electronic Arts,E,2.185185185185185,0.08591549295774648,3.161358478563546
1461,pc,2007,shooter,Microsoft Game Studios,M,2.4166666666666665,0.013612565445026177,0.4360052316755032
2453,ps3,2011,fighting,Namco Bandai Games,T,2.235294117647059,0.06335877862595421,0.8429441356561385
2983,ps3,2011,action,Electronic Arts,E10+,2.8260869565217392,0.9142857142857144,0.06623921703304647
1920,wii,2014,action,Nintendo,E10+,13.666666666666666,0.23783783783783785,2.4900688702897553
1287,3ds,2012,action,Electronic Arts,E,17.0,0.23125,1.7814182164976806
3432,pc,2013,platform,Sega,E,7.0,0.024629080118694364,1.385149920916419
1295,ps2,2006,sports,Electronic Arts,E,2.75,0.24545454545454545,3.140656690438382
4229,ps3,2008,shooter,Midway Games,M,2.0476190476190474,0.06062992125984252,0.8248021199878546
1903,gba,2007,role-playing,Square Enix,E,2.054054054054054,0.09186046511627907,3.409418107926527
3946,psp,2010,simulation,Electronic Arts,E10+,12.8,0.40555555555555556,3.2331924293966816
1416,ps2,2003,platform,Konami Digital Entertainment,E,4.916666666666667,1.4166666666666667,0.0399717092722951
2506,wiiu,2014,sports,Take-Two Interactive,E,5.0,0.16279069767441862,1.6778015186805448
2154,ds,2009,fighting,Thq,E10+,15.25,0.7,1.2654826706004414
1855,x,2003,action,Genki,M,2.1333333333333333,0.20833333333333334,0.620671677891504
1982,ps2,2010,action,Lucasarts,E10+,6.416666666666667,0.525,1.1125935023027447
598,3ds,2018,strategy,Nintendo,T,1.0,0.0619047619047619,0.14643682644947542
2481,x360,2009,racing,Electronic Arts,E,2.15625,0.52,0.33151691915550185
698,x,2006,adventure,Ubisoft,M,3.2142857142857144,1.825,0.5653436401159576
354,ps3,2015,fighting,Arc System Works,T,5.1875,0.1296875,3.146398315787289
4093,ps3,2013,sports,Activision,E,11.2,1.1166666666666667,2.0286880695592386
2340,x360,2007,racing,Activision,E,4.777777777777778,1.28,1.641632093127913
891,ps3,2011,role-playing,Nippon Ichi Software,T,2.051282051282051,0.06141732283464567,3.3400819443489254
3335,ps2,2010,action,Konami Digital Entertainment,M,3.3333333333333335,0.11774193548387096,0.6717987510350658
244,ps3,2010,action,Activision,E,6.3,1.64,0.41696180414033956
4391,pc,2014,role-playing,Activision,T,1.9523809523809523,0.003779527559055118,3.831642963817773
3941,ps2,2006,simulation,Electronic Arts,T,2.515151515151515,0.1673913043478261,4.71048037126532
3852,psp,2007,sports,Deep Silver,T,4.636363636363637,1.325,2.454029696021061
721,ps2,2009,simulation,Konami Digital Entertainment,E10+,2.92,1.45,1.492931433707391
4470,ps,2000,role-playing,Squaresoft,T,5.6,0.04057971014492754,1.4529867069607865
4221,x360,2008,action,Sega,T,1.5,0.1456140350877193,3.0233031642233943
4318,ps4,2016,action,Ubisoft,M,1.0,0.002087475149105368,4.287732101743632
1213,ps3,2014,racing,Codemasters,E,2.2777777777777777,0.12456140350877193,0.49457759764214093
3580,pc,1998,strategy,Activision,T,5.866666666666666,0.01121951219512195,2.8532510316577984
4514,ds,2004,puzzle,Ignition Entertainment,E,1.85,0.5769230769230769,0.15473521174539973
375,ps2,2005,shooter,Universal Interactive,M,4.166666666666667,0.3269230769230769,2.078599227660458
2448,psp,2012,action,Namco Bandai Games,T,2.590909090909091,0.8333333333333334,1.7270329635819452
4155,ps4,2015,racing,Ubisoft,E10+,1.5490196078431373,0.02938775510204082,1.2639609977902702
4390,pc,2019,role-playing,Activision,T,1.4193548387096775,0.013190730837789662,0.879365209030398
4350,psp,2008,role-playing,505 Games,E10+,2.909090909090909,0.33999999999999997,1.7452143505326871
3445,ps3,2011,misc,Sega,E10+,2.2857142857142856,0.19999999999999998,2.4312488339306393
592,x,2007,shooter,Take-Two Interactive,T,1.5,0.78,3.0080675863688886
2505,pc,2013,sports,Take-Two Interactive,E,17.2,0.10757575757575757,1.384164722792823
1081,ps3,2012,action,Tecmo Koei,T,2.28,0.12758620689655173,3.8929289761635664
2000,ps4,2019,adventure,Square Enix,M,3.6956521739130435,0.01237410071942446,2.816071368458302
2746,pc,2012,action,Codemasters,T,2.46875,0.05094339622641509,1.6476169765708217
1423,x360,2010,racing,Codemasters,E,1.4666666666666666,0.15555555555555556,2.684220166999037
3631,x360,2010,racing,Thq,T,1.9736842105263157,0.23548387096774193,0.32450309014135725
3953,ds,2013,simulation,Electronic Arts,E,8.11111111111111,0.32,3.0998661537519245
2517,ps2,2007,sports,Midway Games,E,1.8863636363636365,0.4842105263157894,1.138238054873943
3488,gba,2003,action,Activision,E,10.5,0.7909090909090909,1.3498891746703312
3668,ps2,2005,misc,Sega,E,3.12,0.5923076923076923,1.897413824993556
1617,x360,2009,misc,Gamecock,T,2.260869565217391,0.8714285714285713,1.9963020788144918
1201,gc,2005,racing,Nintendo,T,1.78,0.05276073619631902,1.2391398325148146
4295,pc,2014,shooter,Thq,M,2.176470588235294,0.012374581939799331,2.373106275677082
870,x,2008,role-playing,Atari,E,10.8,2.2,0.8924957797734385
4028,ps2,2005,sports,Electronic Arts,E,2.933333333333333,0.41,2.5222494303199317
3395,pc,2008,shooter,Mc2 Entertainment,M,5.846153846153846,0.055944055944055944,1.2452265059674739
652,ps2,2004,racing,Tdk Mediactive,E,3.8,0.30952380952380953,3.588628657688055
3194,x360,2011,fighting,Rising Star Games,M,1.393939393939394,0.43333333333333335,1.0986654305628347
92,gc,2002,sports,Acclaim Entertainment,E,3.8823529411764706,0.6222222222222222,2.2909293584320167
3433,gc,2003,platform,Sega,E,1.469387755102041,0.0619047619047619,1.7164086028084986
3380,x360,2014,action,Square Enix,M,1.702127659574468,0.016844349680170578,1.723245029684838
3614,ps3,2009,fighting,Capcom,T,1.540983606557377,0.022054380664652568,4.925177634263564
1126,pc,2009,strategy,Paradox Interactive,T,2.6296296296296298,0.1868421052631579,0.21723171628381407
1287,x360,2014,action,Electronic Arts,E,1.875,0.015099009900990099,4.113585400407455
488,ps3,2010,shooter,Activision,M,2.1363636363636362,0.008450704225352114,9.257993807083482
219,psv,2017,role-playing,Tecmo Koei,T,7.9,1.875,1.8869499492534298
3727,gba,2003,role-playing,Nintendo,E10+,2.6206896551724137,0.32,0.049972240160803705
604,pc,2008,strategy,Cdv Software Entertainment,T,2.2222222222222223,0.5399999999999999,0.20033216536604193
2982,ps2,2007,action,Midway Games,E10+,1.5,0.4666666666666667,0.22703226219533024
1942,ps2,2006,adventure,Indie Games,M,2.85,0.8555555555555556,0.32048655356464173
495,ps4,2016,shooter,Activision,M,0.8953488372093024,0.0028973509933774835,4.835087929156207
4075,gba,2003,action,Ubisoft,T,3.6666666666666665,1.075,0.9401451710735318
646,3ds,2011,simulation,505 Games,E,9.333333333333334,0.8571428571428571,0.8541876235847834
3172,pc,2011,shooter,Namco Bandai Games,M,1.8181818181818181,0.014238952536824875,0.9195512506984171
2525,x,2008,sports,Electronic Arts,E,2.6333333333333333,0.4266666666666667,1.1703959969306568
1845,ps3,2015,misc,Ubisoft,E10+,12.833333333333334,0.284,2.661730893803026
2650,x360,2008,sports,Take-Two Interactive,E10+,1.6511627906976745,0.43529411764705883,1.1629655897012325
3848,x360,2009,shooter,Activision,T,3.1818181818181817,0.29047619047619044,0.4712939474710715
1984,psv,2013,adventure,Warner Bros. Interactive Entertainment,E10+,12.8,0.825,3.0274347807778246
2152,wiiu,2013,action,Ubisoft,T,5.0,0.2,0.9251594438762635
2566,ps2,2006,sports,Electronic Arts,E,4.105263157894737,0.7,0.09087286758461988
985,ds,2007,role-playing,Namco Bandai Games,E,3.5625,0.5818181818181819,1.2488603068834911
4081,wii,2007,action,Ubisoft,M,5.083333333333333,0.4625,0.268316708405518
338,3ds,2011,misc,Rising Star Games,E,3.5714285714285716,0.325,1.1009921143833192
2710,wii,2010,adventure,Namco Bandai Games,T,3.9411764705882355,0.265625,1.6419247525182725
3550,ds,2011,shooter,Lucasarts,E10+,5.083333333333333,0.625,2.3643113674306564
712,x360,2013,simulation,Mad Catz,T,2.0416666666666665,0.9166666666666666,2.884654985577161
3384,psv,2013,platform,Sony Computer Entertainment Europe,E10+,5.0,0.0554054054054054,2.0487398660946914
4455,ps2,2007,role-playing,Activision,T,1.6458333333333333,0.12318840579710146,4.738472600514639
630,psv,2014,role-playing,Screenlife,M,2.5833333333333335,0.06440677966101695,0.9237237438409863
2195,gba,2005,misc,Capcom,E,2.16,1.0375,0.7911165638239197
4318,pc,2015,action,Ubisoft,M,4.277777777777778,0.0014238109663738262,1.6689663841502762
4437,gc,2004,fighting,Thq,T,1.6808510638297873,0.11234567901234567,1.4405537656653626
2920,ds,2010,puzzle,Nintendo,E10+,1.2923076923076924,0.12054794520547946,3.570714320867933
1418,ds,2009,role-playing,Nobilis,E,6.555555555555555,1.6,0.8548673260669226
2266,ds,2011,adventure,Konami Digital Entertainment,T,4.0,2.2,2.114194548720167
96,x360,2011,adventure,Atari,M,1.0943396226415094,0.03518518518518519,0.4521784345515325
249,wii,2010,misc,Activision,E10+,3.95,0.44,0.956238785555764
1746,ps3,2012,action,Activision,E10+,2.9130434782608696,1.042857142857143,0.2081673195879557
494,ps4,2013,shooter,Activision,M,1.5918367346938775,0.002356687898089172,6.625593259537445
4357,x360,2008,sports,Konami Digital Entertainment,E,3.590909090909091,0.19696969696969696,1.0469058075715092
2499,psp,2009,sports,Sony Computer Entertainment,E,2.8333333333333335,1.4,0.5501886540938965
2673,x360,2011,action,Tecmo Koei,M,1.0945945945945945,0.02631578947368421,1.939390553844285
798,x360,2011,action,Electronic Arts,M,1.1265822784810127,0.011284046692607004,0.21917988220950824
3808,ps2,2007,action,Disney Interactive Studios,T,1.8888888888888888,0.49411764705882355,2.2148014765187565
3453,gc,2006,fighting,Namco Bandai Games,T,2.066666666666667,0.06569343065693431,2.335258515802137
2698,x,2007,adventure,Electronic Arts,T,1.353846153846154,0.1568965517241379,0.9501993955512718
367,x,2005,sports,Midway Games,M,2.6,0.55,2.679468009374219
4435,3ds,2014,fighting,Thq,T,5.916666666666667,0.9125,3.1677275558907403
2227,x360,2015,action,Konami Digital Entertainment,M,1.7826086956521738,0.021606648199445983,1.134020944556363
2645,ps3,2009,sports,Take-Two Interactive,E10+,2.869565217391304,0.8875,0.5120900616254541
3031,ps3,2014,action,Capcom,M,1.945945945945946,0.017452830188679245,1.9173567087398578
4016,x360,2006,sports,Electronic Arts,E,1.8181818181818181,0.3761904761904762,1.6959565572003543
96,wii,2008,adventure,Atari,M,3.9,0.12941176470588237,1.0157325199589815
3803,x360,2014,misc,Ubisoft,T,3.8823529411764706,0.725,1.099852058741868
553,x,2007,adventure,Global Star,E,1.95,0.0625,0.6708809718597719
2146,gba,2006,puzzle,Nintendo,E,1.8837209302325582,0.25806451612903225,3.8962726145106363
1982,x360,2010,action,Activision,E10+,1.2833333333333334,0.11538461538461539,4.096327525994322
1813,x360,2014,simulation,Deep Silver,T,9.0,0.5625,2.447706205509693
2552,ps2,2008,sports,Electronic Arts,E,3.48,0.2361111111111111,0.29286502332194575
326,x,2008,racing,Empire Interactive,M,1.6129032258064515,0.6799999999999999,0.26005661344952097
1596,ps2,2008,misc,Redoctane,T,1.3333333333333333,0.0752212389380531,3.310455331291468
2064,ps2,2009,action,Activision,E,14.0,0.9666666666666667,2.456403719955567
2124,wii,2011,racing,Nintendo,E,1.1232876712328768,0.011657303370786519,34.722025823910585
3438,ps2,2010,racing,Sega,E,3.5,0.3,0.17031455343015955
1099,x360,2013,fighting,Electronic Arts,T,1.253968253968254,0.12727272727272726,0.5182683919107716
1155,x,2004,sports,Sega,E,4.833333333333333,0.32799999999999996,1.8809144043888044
2110,ps2,2007,role-playing,Nippon Ichi Software,E10+,3.45,0.18292682926829268,0.22157623642747987
4104,ps3,2008,sports,Activision,T,2.0277777777777777,0.3611111111111111,1.779777572478396
1113,ps3,2009,shooter,D3Publisher,T,1.3421052631578947,0.30952380952380953,2.034124435768423
1234,ps3,2013,role-playing,Bethesda Softworks,M,1.4385964912280702,0.015725806451612902,3.895077202520858
630,3ds,2014,role-playing,Screenlife,M,5.636363636363637,0.17500000000000002,0.39839132323084603
3372,ps2,2002,simulation,Sony Computer Entertainment,E,4.388888888888889,0.9333333333333333,2.982550203158042
1872,ps2,2004,strategy,Tecmo Koei,T,2.8076923076923075,0.40499999999999997,2.7735547690286975
357,psv,2013,fighting,Pqube,T,2.9642857142857144,0.07731958762886598,0.8645815346940185
2687,ps2,2006,strategy,Tecmo Koei,E10+,9.5,1.0125,1.6824901306307598
2680,wiiu,2014,misc,Nintendo,E10+,1.2622950819672132,0.016701902748414377,6.994623483206588
2590,ps3,2009,racing,Electronic Arts,T,1.475,0.08194444444444444,3.6476772812788445
2782,ps3,2014,shooter,505 Games,M,6.166666666666667,0.033516483516483515,1.623542839949453
2027,psp,2011,role-playing,Square Enix,M,1.1777777777777778,0.2619047619047619,1.3452375631014866
2778,psp,2007,misc,Sony Computer Entertainment,E,1.4333333333333333,0.08529411764705881,3.133583206704219
3414,x,2006,shooter,Activision,M,2.3461538461538463,0.5,2.9242886753194592
2652,ps2,2001,sports,Sony Computer Entertainment,E,5.181818181818182,1.0,0.6429427693158909
1646,x,2004,sports,Electronic Arts,E,4.928571428571429,1.875,0.6920180122710504
510,ps2,2002,fighting,Capcom,T,3.6818181818181817,0.2925925925925926,1.8001560793247973
28,x360,2008,misc,Mtv Games,T,3.9375,0.49000000000000005,0.864939533540934
3503,ds,2007,action,Thq,E,13.4,0.6636363636363636,2.2341487836324765
518,x360,2008,racing,Thq,E,6.444444444444445,1.3,0.8684076443828117
664,ps2,2001,platform,Universal Interactive,E,3.0,0.044099378881987575,4.019617908180282
2655,ps2,2005,sports,Midway Games,E,3.4347826086956523,0.6846153846153846,1.1310278302520165
